Open,High,Low,Close,Volume,MA3,MA5,RSI,Volatility,Trend
1730412840000,0.04849000,0.04849000,0.04844000,0.04844000,0.04856,0.048586000000000004,25.0,0.0001158878768465468,0
1730412900000,0.04844000,0.04844000,0.04844000,0.04844000,0.04846999999999999,0.048566,0.0,0.00013315404612703534,0
1730412960000,0.04810000,0.04810000,0.04810000,0.04810000,0.04844999999999999,0.048512,0.0,0.00011344602240713666,0
1730413020000,0.04803000,0.04805000,0.04803000,0.04805000,0.048326666666666664,0.048389999999999996,0.0,0.0001640121946685683,0
1730413080000,0.04809000,0.04809000,0.04809000,0.04809000,0.048196666666666665,0.048299999999999996,0.0,0.00020651876428063264,0
1730413140000,0.04790000,0.04790000,0.04790000,0.04790000,0.048080000000000005,0.048224,25.0,0.00019806564568344322,0
1730413200000,0.04794000,0.04811000,0.04794000,0.04811000,0.04801333333333333,0.048116,25.0,0.00019806564568344417,0
1730413260000,0.04805000,0.04805000,0.04805000,0.04805000,0.04803333333333334,0.04805,50.0,8.689073598491429e-05,1
1730413320000,0.04800000,0.04800000,0.04800000,0.04800000,0.04802,0.04804,50.0,8.246211251235426e-05,0
1730413380000,0.04800000,0.04800000,0.04800000,0.04800000,0.04805333333333334,0.04803,25.0,8.396427811873424e-05,0
1730413440000,0.04776000,0.04776000,0.04776000,0.04776000,0.04801666666666667,0.048012,25.0,7.726577508832833e-05,1
1730413500000,0.04757000,0.04775000,0.04757000,0.04775000,0.04792,0.047984,0.0,0.00013315404612703453,0
1730413560000,0.04784000,0.04784000,0.04784000,0.04784000,0.047836666666666666,0.047911999999999996,0.0,0.0001448102206337675,0
1730413620000,0.04782000,0.04782000,0.04782000,0.04782000,0.04778333333333334,0.04787,25.0,0.0001236931687685308,0
1730413680000,0.04782000,0.04782000,0.04782000,0.04782000,0.04780333333333334,0.047834,25.0,0.00010039920318408985,0
1730413740000,0.04770000,0.04772000,0.04770000,0.04772000,0.04782666666666666,0.047798,25.0,4.024922359499725e-05,1
1730413800000,0.04772000,0.04772000,0.04772000,0.04772000,0.047786666666666665,0.04779,25.0,5.1961524227067205e-05,0
1730413860000,0.04772000,0.04772000,0.04772000,0.04772000,0.047753333333333335,0.04778399999999999,0.0,5.899152481501186e-05,0
1730413920000,0.04770000,0.04772000,0.04770000,0.04772000,0.047720000000000005,0.04775999999999999,0.0,5.477225575051818e-05,0
1730413980000,0.04775000,0.04777000,0.04775000,0.04777000,0.047720000000000005,0.04773999999999999,0.0,4.4721359549997076e-05,0
1730414040000,0.04777000,0.04777000,0.04777000,0.04777000,0.04773666666666667,0.04773,25.0,2.2360679774998538e-05,1
1730414100000,0.04777000,0.04777000,0.04777000,0.04777000,0.047753333333333335,0.047740000000000005,25.0,2.738612787525909e-05,1
1730414160000,0.04777000,0.04777000,0.04777000,0.04777000,0.04777,0.04775,25.0,2.738612787525909e-05,1
1730414220000,0.04777000,0.04777000,0.04777000,0.04777000,0.04777,0.047760000000000004,25.0,2.2360679774998538e-05,1
1730414280000,0.04764000,0.04764000,0.04764000,0.04764000,0.04777,0.04777,0.0,0.0,0
1730414340000,0.04764000,0.04764000,0.04764000,0.04764000,0.04772666666666667,0.047743999999999995,0.0,5.813776741499372e-05,0
1730414400000,0.04764000,0.04764000,0.04764000,0.04764000,0.047683333333333335,0.047718,0.0,7.120393247567059e-05,0
1730414460000,0.04724000,0.04725000,0.04724000,0.04725000,0.047639999999999995,0.047692,0.0,7.120393247567059e-05,0
1730414520000,0.04718000,0.04719000,0.04718000,0.04719000,0.04751,0.047588000000000005,0.0,0.00019715476154534052,0
1730414580000,0.04737000,0.04741000,0.04737000,0.04741000,0.047360000000000006,0.047472,0.0,0.0002310194796981415,0
1730414640000,0.04746000,0.04766000,0.04746000,0.04766000,0.04728333333333334,0.047426,25.0,0.00021125813593800364,0
1730414700000,0.04766000,0.04766000,0.04766000,0.04766000,0.04742,0.04743000000000001,50.0,0.00021644860821913345,1
1730414760000,0.04762000,0.04762000,0.04762000,0.04762000,0.04757666666666666,0.047434000000000004,50.0,0.000221427188935776,1
1730414820000,0.04762000,0.04762000,0.04762000,0.04762000,0.04764666666666667,0.047508,50.0,0.0002058397434899291,1
1730414880000,0.04762000,0.04762000,0.04762000,0.04762000,0.04763333333333333,0.047594,25.0,0.00010478549517943818,1
1730414940000,0.04710000,0.04713000,0.04697000,0.04701000,0.04762,0.047636,0.0,2.190890230020575e-05,0
1730415000000,0.04710000,0.04715000,0.04710000,0.04715000,0.04741666666666667,0.047506,0.0,0.00027781288667014665,0
1730415060000,0.04706000,0.04708000,0.04706000,0.04708000,0.04726,0.047404,25.0,0.0002998833106393227,0
1730415120000,0.04688000,0.04688000,0.04688000,0.04688000,0.04707999999999999,0.047296000000000005,25.0,0.0002998833106393234,0
1730415180000,0.04688000,0.04730000,0.04688000,0.04730000,0.047036666666666664,0.04714800000000001,25.0,0.0002820815484926314,0
1730415240000,0.04729000,0.04733000,0.04715000,0.04715000,0.047086666666666666,0.047084,50.0,0.00015662056059151426,1
1730415300000,0.04715000,0.04715000,0.04715000,0.04715000,0.047110000000000006,0.047112,25.0,0.00015254507530563006,0
