Open,High,Low,Close,Volume,MA3,MA5,MA15,RSI,Volatility,Trend
1730497140000,0.97930000,0.98350000,0.97930000,0.98350000,0.9816666666666666,0.9836600000000001,0.9946533333333335,41.33858267716496,0.009067592739820102,0
1730497320000,0.98350000,0.98450000,0.98320000,0.98320000,0.9810666666666666,0.98292,0.9931800000000001,50.207468879668156,0.008956657539825571,0
1730497500000,0.98200000,0.98400000,0.98200000,0.98400000,0.9820000000000001,0.98234,0.9918066666666667,50.476758045291994,0.008789723436789012,0
1730497680000,0.98500000,0.98530000,0.98500000,0.98530000,0.9835666666666666,0.9820800000000001,0.9905266666666666,44.22476586888672,0.008401485129484675,0
1730497860000,0.98540000,0.98780000,0.98540000,0.98780000,0.9841666666666667,0.98306,0.9893933333333333,46.45354645354664,0.007826828099251821,0
1730498040000,0.98810000,0.99040000,0.98810000,0.99040000,0.9857,0.98476,0.9883933333333333,44.77234401349092,0.0068942488109051125,0
1730498220000,0.99070000,0.99290000,0.99000000,0.99280000,0.9878333333333332,0.98614,0.9876066666666666,47.29064039408871,0.005791307114567314,0
1730498400000,0.99170000,0.99400000,0.99170000,0.99300000,0.9903333333333334,0.9880599999999999,0.9873,46.53739612188375,0.005339876938121858,0
1730498580000,0.99140000,0.99390000,0.99140000,0.99390000,0.9920666666666667,0.98986,0.9871466666666667,42.04204204204214,0.005122341354535145,0
1730498760000,0.99340000,0.99600000,0.99340000,0.99350000,0.9932333333333334,0.9915800000000001,0.9868533333333335,49.06695938529076,0.004529721950890694,1
1730498940000,0.99340000,0.99520000,0.99300000,0.99520000,0.9934666666666666,0.9927199999999999,0.9870466666666667,56.51074589127694,0.004757230086430356,1
1730499120000,0.99460000,0.99700000,0.99460000,0.99570000,0.9942000000000001,0.99368,0.98758,55.149501661129456,0.005203185837267674,1
1730499300000,0.99480000,0.99590000,0.99480000,0.99560000,0.9948,0.99426,0.98822,50.516986706056144,0.005584570580754501,1
1730499480000,0.99580000,0.99700000,0.99520000,0.99670000,0.9954999999999999,0.9947800000000001,0.9889066666666667,78.2608695652164,0.005827823247965223,1
1730499660000,0.99680000,0.99690000,0.99550000,0.99550000,0.996,0.99534,0.9899933333333334,86.11987381703443,0.005645158060126371,1
1730499840000,0.99550000,0.99960000,0.99550000,0.99960000,0.9959333333333333,0.99574,0.9910733333333333,73.6842105263158,0.004961489791623188,1
1730500020000,0.99740000,0.99780000,0.99510000,0.99520000,0.9972666666666666,0.9966200000000001,0.9921466666666667,74.38356164383647,0.004947563132733244,1
1730500200000,0.99530000,0.99600000,0.99470000,0.99600000,0.9967666666666667,0.99652,0.9929466666666668,53.14900153609831,0.00432911516308336,1
1730500380000,0.99600000,0.99610000,0.99230000,0.99300000,0.9969333333333333,0.9966000000000002,0.9937466666666667,52.41809672386903,0.0036061191380895026,1
1730500560000,0.99260000,0.99290000,0.99150000,0.99150000,0.9947333333333334,0.9958600000000001,0.9942600000000001,46.6101694915254,0.0027686510382185477,1
1730500740000,0.99170000,0.99260000,0.99030000,0.99040000,0.9935,0.99506,0.9945066666666668,45.29032258064539,0.0022723388412655065,1
1730500920000,0.99050000,0.99070000,0.98950000,0.99070000,0.9916333333333333,0.99322,0.9945066666666666,44.28571428571413,0.0022723388412655065,0
1730501100000,0.99080000,0.99300000,0.99020000,0.99270000,0.9908666666666667,0.9923200000000001,0.9943666666666667,44.54976303317546,0.002443260896736953,0
1730501280000,0.99270000,0.99270000,0.98980000,0.99040000,0.9912666666666667,0.9916599999999999,0.9943466666666667,47.297297297297355,0.0024564395449705825,0
1730501460000,0.99020000,0.99240000,0.98970000,0.99150000,0.9912666666666666,0.99114,0.9941133333333333,43.568464730290316,0.0026597171349779505,0
1730501640000,0.99160000,0.99320000,0.99160000,0.99320000,0.9915333333333333,0.99114,0.99398,42.12765957446838,0.0027415324181924365,0
1730501820000,0.99330000,0.99460000,0.99330000,0.99390000,0.9916999999999999,0.9917,0.9938466666666665,44.93927125506067,0.0027265537291781576,0
1730502000000,0.99400000,0.99490000,0.99390000,0.99420000,0.9928666666666667,0.9923399999999999,0.9937266666666666,39.597315436241594,0.002678343482364404,0
1730502180000,0.99400000,0.99430000,0.99350000,0.99430000,0.9937666666666667,0.99264,0.9936333333333333,37.93103448275857,0.0026323988697619276,0
1730502360000,0.99430000,0.99560000,0.99430000,0.99550000,0.9941333333333334,0.9934200000000001,0.9934733333333331,33.393501805054015,0.0025024178783918734,0
1730502540000,0.99560000,0.99660000,0.99560000,0.99630000,0.9946666666666667,0.99422,0.9934733333333331,27.027027027027202,0.0025024178783918734,0
