Open,High,Low,Close,Volume,MA3,MA5,RSI,Volatility,Trend
1730416200000,1.98000000,1.98000000,1.98000000,1.98000000,1.9809999999999999,1.9818000000000002,0.0,0.0016431676725155607,0
1730416260000,1.98000000,1.98000000,1.98000000,1.98000000,1.9799999999999998,1.9812,0.0,0.0016431676725155607,0
1730416320000,1.97700000,1.98200000,1.97700000,1.98200000,1.9799999999999998,1.9806000000000001,0.0,0.0013416407864999247,0
1730416380000,1.98200000,1.98200000,1.98200000,1.98200000,1.9806666666666668,1.9804,25.0,0.0008944271909999167,1
1730416440000,1.98200000,1.98200000,1.98200000,1.98200000,1.9813333333333334,1.9808,25.0,0.0010954451150103333,1
1730416500000,1.97900000,1.98100000,1.97900000,1.98100000,1.982,1.9812,25.0,0.0010954451150103333,1
1730416560000,1.98100000,1.98100000,1.98100000,1.98100000,1.9816666666666667,1.9814,25.0,0.0008944271909999043,1
1730416620000,1.98100000,1.98200000,1.98100000,1.98200000,1.9813333333333334,1.9815999999999998,0.0,0.0005477225575051058,0
1730416680000,1.98200000,1.98400000,1.98200000,1.98400000,1.9813333333333334,1.9815999999999998,25.0,0.0005477225575051058,0
1730416740000,1.98400000,1.98400000,1.98400000,1.98400000,1.9823333333333333,1.982,50.0,0.001224744871391545,1
1730416800000,1.98400000,1.98400000,1.98400000,1.98400000,1.9833333333333334,1.9823999999999997,50.0,0.0015165750888102602,1
1730416860000,1.98300000,1.98400000,1.98300000,1.98400000,1.984,1.9829999999999999,50.0,0.001414213562373057,1
1730416920000,1.98400000,1.98400000,1.98400000,1.98400000,1.984,1.9835999999999998,25.0,0.0008944271909999167,1
1730416980000,1.98300000,1.98400000,1.98300000,1.98400000,1.984,1.984,0.0,0.0,0
1730417040000,1.98400000,1.98400000,1.98400000,1.98400000,1.984,1.984,0.0,0.0,0
1730417100000,1.98400000,1.98400000,1.98400000,1.98400000,1.984,1.984,0.0,0.0,0
1730417160000,1.98400000,1.98400000,1.98400000,1.98400000,1.984,1.984,0.0,0.0,0
1730417220000,1.98400000,1.98400000,1.98400000,1.98400000,1.984,1.984,0.0,0.0,0
1730417280000,1.98400000,1.98400000,1.98400000,1.98400000,1.984,1.984,0.0,0.0,0
1730417340000,1.98400000,1.98400000,1.98400000,1.98400000,1.984,1.984,0.0,0.0,0
1730417400000,1.98200000,1.98400000,1.98200000,1.98400000,1.984,1.984,0.0,0.0,0
1730417460000,1.98400000,1.98400000,1.98400000,1.98400000,1.984,1.984,0.0,0.0,0
1730417520000,1.98100000,1.98100000,1.98100000,1.98100000,1.984,1.984,0.0,0.0,0
1730417580000,1.98100000,1.98100000,1.98100000,1.98100000,1.9829999999999999,1.9834,0.0,0.0013416407864998254,0
1730417640000,1.98100000,1.98100000,1.98100000,1.98100000,1.982,1.9828,0.0,0.001643167672515439,0
1730417700000,1.97400000,1.97400000,1.97400000,1.97400000,1.981,1.9822,0.0,0.001643167672515439,0
1730417760000,1.97300000,1.97400000,1.97200000,1.97400000,1.9786666666666666,1.9802,0.0,0.0037013511046643708,0
1730417820000,1.97400000,1.97400000,1.97400000,1.97400000,1.9763333333333335,1.9782,0.0,0.003834057902536227,0
1730417880000,1.97400000,1.97400000,1.97400000,1.97400000,1.974,1.9768000000000001,0.0,0.003834057902536227,0
1730417940000,1.97400000,1.97400000,1.97400000,1.97400000,1.974,1.9754,0.0,0.003130495168499758,0
1730418000000,1.97400000,1.97400000,1.97400000,1.97400000,1.974,1.9739999999999998,0.0,0.0,0
1730418060000,1.97000000,1.97000000,1.97000000,1.97000000,1.974,1.9739999999999998,0.0,0.0,0
1730418120000,1.97000000,1.97000000,1.97000000,1.97000000,1.9726666666666668,1.9731999999999998,0.0,0.0017888543819998333,0
1730418180000,1.97000000,1.97000000,1.97000000,1.97000000,1.9713333333333332,1.9724,0.0,0.0021908902300206666,0
1730418240000,1.97000000,1.97000000,1.97000000,1.97000000,1.97,1.9716,0.0,0.0021908902300206666,0
1730418300000,1.97000000,1.97000000,1.97000000,1.97000000,1.97,1.9707999999999999,0.0,0.0017888543819998333,0
1730418360000,1.97000000,1.97000000,1.97000000,1.97000000,1.97,1.97,0.0,0.0,0
1730418420000,1.97000000,1.97000000,1.97000000,1.97000000,1.97,1.97,0.0,0.0,0
1730418480000,1.97000000,1.97000000,1.97000000,1.97000000,1.97,1.97,0.0,0.0,0
