Open,High,Low,Close,Volume,MA3,MA5,MA15,RSI,Volatility,Trend
1730497140000,0.00144736,0.00144756,0.00144027,0.00144042,0.0014519,0.0014544459999999999,0.0014597980000000002,34.60196111018779,6.384650342814418e-06,0
1730497320000,0.00144020,0.00144748,0.00143978,0.00144742,0.0014463633333333334,0.0014510999999999999,0.0014579306666666668,37.09631206254312,7.650322557781178e-06,0
1730497500000,0.00144728,0.00144765,0.00144451,0.00144765,0.0014450666666666666,0.001448708,0.0014565073333333335,43.2960273929171,7.4736627725697704e-06,0
1730497680000,0.00144800,0.00144869,0.00144461,0.00144824,0.0014451633333333333,0.001446832,0.0014552760000000004,40.13789871807736,7.296208212881146e-06,0
1730497860000,0.00144773,0.00145151,0.00144613,0.00145084,0.00144777,0.001446218,0.0014539300000000002,36.392151628403425,6.516939465730833e-06,0
1730498040000,0.00145047,0.00145470,0.00145047,0.00145234,0.00144891,0.001446914,0.001453024,37.921084651486055,5.864984228452789e-06,0
1730498220000,0.00145156,0.00145659,0.00145156,0.00145399,0.0014504733333333332,0.001449298,0.0014526353333333332,35.25365434221855,5.690174321540929e-06,0
1730498400000,0.00145403,0.00145667,0.00145286,0.00145667,0.0014523900000000002,0.001450612,0.0014525513333333332,31.97575940076041,5.658028261640604e-06,0
1730498580000,0.00145693,0.00146639,0.00145693,0.00146359,0.0014543333333333335,0.0014524160000000002,0.0014523566666666667,32.60293045150166,5.44477556492285e-06,0
1730498760000,0.00146359,0.00146410,0.00145663,0.00145864,0.0014580833333333331,0.0014554860000000002,0.0014526233333333333,35.937288822813926,5.903014564811872e-06,1
1730498940000,0.00145791,0.00146412,0.00145772,0.00146412,0.0014596333333333333,0.001457046,0.001452802,37.113884099476934,6.0499482878545646e-06,1
1730499120000,0.00146336,0.00146377,0.00146214,0.00146361,0.0014621166666666666,0.0014594019999999998,0.001453266666666667,39.96484767325079,6.646048951570155e-06,1
1730499300000,0.00146350,0.00146572,0.00146251,0.00146572,0.0014621233333333332,0.001461326,0.0014535486666666666,41.90066690066683,7.004072148876449e-06,1
1730499480000,0.00146582,0.00146679,0.00146364,0.00146446,0.0014644833333333333,0.0014631359999999999,0.001454128,42.93990367836953,7.642856795727635e-06,1
1730499660000,0.00146432,0.00146765,0.00146320,0.00146685,0.0014645966666666666,0.00146331,0.0014550046666666667,47.38869203512531,8.04037389559418e-06,1
1730499840000,0.00146693,0.00146765,0.00146189,0.00146282,0.0014656766666666665,0.0014649519999999998,0.001456304,57.36286554767203,8.287742928997183e-06,1
1730500020000,0.00146248,0.00146376,0.00146005,0.00146005,0.00146471,0.001464692,0.0014577973333333334,49.31636020744919,7.162998640500327e-06,1
