Open,High,Low,Close,Volume,MA3,MA5,MA15,RSI,Volatility,Trend
1730497140000,0.51140000,0.51170000,0.51130000,0.51140000,0.5135333333333333,0.5152,0.5193266666666667,36.23188405797106,0.003507637924518978,0
1730497320000,0.51150000,0.51320000,0.51150000,0.51320000,0.5118,0.51384,0.51866,27.472527472527503,0.004001035580232416,0
1730497500000,0.51320000,0.51320000,0.51290000,0.51300000,0.5119333333333334,0.5130399999999999,0.5180333333333333,37.093275488069466,0.004075303085427549,0
1730497680000,0.51310000,0.51330000,0.51290000,0.51330000,0.5125333333333333,0.51232,0.5175,38.86010362694296,0.0041814214944544585,0
1730497860000,0.51340000,0.51400000,0.51340000,0.51400000,0.5131666666666667,0.51242,0.5169333333333334,38.86010362694296,0.0041327380523720385,0
1730498040000,0.51410000,0.51410000,0.51360000,0.51360000,0.5134333333333333,0.51298,0.5163933333333334,37.290033594625115,0.003933821600041413,0
1730498220000,0.51370000,0.51420000,0.51360000,0.51420000,0.5136333333333333,0.5134199999999999,0.5158666666666667,37.29003359462489,0.0037245645319125558,0
1730498400000,0.51430000,0.51460000,0.51430000,0.51460000,0.5139333333333334,0.5136200000000001,0.5154066666666667,36.65158371040734,0.003447870288135787,0
1730498580000,0.51460000,0.51460000,0.51420000,0.51420000,0.5141333333333333,0.5139399999999998,0.5149266666666666,32.854209445585184,0.002961048720269477,0
1730498760000,0.51430000,0.51470000,0.51430000,0.51470000,0.5143333333333333,0.5141199999999999,0.51444,37.47072599531613,0.002337825607573964,0
1730498940000,0.51470000,0.51510000,0.51470000,0.51510000,0.5145,0.5142599999999999,0.5141466666666666,36.00000000000029,0.001956259793829126,0
1730499120000,0.51520000,0.51580000,0.51520000,0.51580000,0.5146666666666667,0.51456,0.5139400000000001,34.42622950819677,0.001634800118843714,0
1730499300000,0.51590000,0.51860000,0.51590000,0.51860000,0.5152,0.51488,0.5138466666666666,32.710280373832106,0.0014667099560711039,0
1730499480000,0.51830000,0.51830000,0.51750000,0.51750000,0.5165,0.51568,0.51398,56.375838926173955,0.0017901316791150926,1
1730499660000,0.51750000,0.51750000,0.51740000,0.51740000,0.5173,0.51634,0.5142933333333334,61.53846153846154,0.0019710282547321253,1
1730499840000,0.51740000,0.51740000,0.51670000,0.51670000,0.5178333333333333,0.5168799999999999,0.5147066666666668,67.43421052631595,0.0019255673251822446,1
1730500020000,0.51670000,0.51670000,0.51650000,0.51650000,0.5172,0.5172,0.51506,62.337662337662984,0.0017540972444129563,1
1730500200000,0.51650000,0.51700000,0.51640000,0.51690000,0.5168666666666667,0.5173399999999999,0.5152800000000001,62.33766233766208,0.0017105554653386653,1
1730500380000,0.51690000,0.51690000,0.51640000,0.51690000,0.5167,0.5170000000000001,0.51554,62.70096463022519,0.0016339260343461934,1
1730500560000,0.51700000,0.51710000,0.51650000,0.51650000,0.5167666666666667,0.51688,0.51578,63.15789473684211,0.0015432803652331872,1
1730500740000,0.51670000,0.51670000,0.51660000,0.51660000,0.5167666666666667,0.5166999999999999,0.5159466666666667,63.15789473684211,0.001470600784260182,1
1730500920000,0.51660000,0.51730000,0.51660000,0.51730000,0.5166666666666666,0.5166799999999999,0.5161466666666665,61.03646833013411,0.0013255008038293896,1
1730501100000,0.51740000,0.51740000,0.51730000,0.51730000,0.5167999999999999,0.51684,0.5163533333333333,62.33766233766244,0.0012391625436252442,1
1730501280000,0.51730000,0.51770000,0.51730000,0.51770000,0.5170666666666667,0.51692,0.5165333333333332,61.538461538461206,0.0011598439960779458,1
1730501460000,0.51770000,0.51780000,0.51760000,0.51760000,0.5174333333333333,0.51708,0.5167666666666666,61.11111111111082,0.0009976162063830283,1
1730501640000,0.51760000,0.51780000,0.51760000,0.51780000,0.5175333333333333,0.5173,0.5169599999999998,66.23376623376534,0.0008364892621631595,1
1730501820000,0.51780000,0.51800000,0.51780000,0.51800000,0.5176999999999999,0.51754,0.5171399999999999,63.88888888888829,0.0006843140465354366,1
1730502000000,0.51810000,0.51810000,0.51770000,0.51770000,0.5178,0.51768,0.5172866666666666,43.478260869566476,0.0006081196624098953,0
1730502180000,0.51770000,0.51800000,0.51770000,0.51800000,0.5178333333333334,0.51776,0.5172266666666665,52.63157894736935,0.0005049280948337041,1
1730502360000,0.51810000,0.51810000,0.51790000,0.51790000,0.5179,0.5178200000000001,0.5172599999999999,49.14529914529908,0.0005395765535518325,1
1730502540000,0.51810000,0.51810000,0.51800000,0.51800000,0.5178666666666667,0.5178800000000001,0.5172933333333333,59.89583333333071,0.0005637459745395464,1
1730502720000,0.51800000,0.51800000,0.51800000,0.51800000,0.5179666666666667,0.5179199999999999,0.51738,57.14285714285564,0.000565937906740429,1
1730502900000,0.51800000,0.51850000,0.51800000,0.51840000,0.5179666666666667,0.5179199999999999,0.5174799999999998,55.94405594405397,0.0005307676381565711,1
1730503080000,0.51840000,0.51840000,0.51840000,0.51840000,0.5181333333333333,0.51806,0.51758,57.142857142854496,0.0005544624166060207,1
1730503260000,0.51840000,0.51840000,0.51840000,0.51840000,0.5182666666666667,0.51814,0.5176799999999999,64.28571428571237,0.0005583137878597502,1
1730503440000,0.51840000,0.51840000,0.51780000,0.51780000,0.5184,0.5182399999999999,0.5178066666666666,66.34615384615212,0.00048176263667416613,1
1730503620000,0.51780000,0.51800000,0.51770000,0.51800000,0.5182,0.5182,0.5178866666666666,49.23076923077018,0.00034819261226811185,1
1730503800000,0.51810000,0.51940000,0.51810000,0.51940000,0.5180666666666667,0.5182,0.5179333333333332,48.32214765100728,0.00030860669992417467,1
1730503980000,0.51950000,0.51950000,0.51940000,0.51950000,0.5184000000000001,0.5184,0.5180733333333333,59.259259259258734,0.0004463609472591435,1
1730504160000,0.51950000,0.51970000,0.51950000,0.51970000,0.5189666666666666,0.51862,0.5181933333333333,52.095808383235436,0.000565011588587415,1
1730504340000,0.51970000,0.51970000,0.51960000,0.51960000,0.5195333333333333,0.51888,0.5183333333333333,52.095808383235436,0.0006597257727556792,1
1730504520000,0.51970000,0.51970000,0.51970000,0.51970000,0.5196000000000001,0.51924,0.5184533333333333,58.378378378377924,0.0007170043501229363,1
1730504700000,0.51960000,0.51960000,0.51930000,0.51930000,0.5196666666666666,0.51958,0.5185666666666667,56.75675675675627,0.0007724420150837547,1
1730504880000,0.51940000,0.51960000,0.51940000,0.51960000,0.5195333333333333,0.51956,0.5186733333333333,54.34782608695523,0.0007544786910430833,1
1730505060000,0.51950000,0.51970000,0.51950000,0.51970000,0.5195333333333334,0.51958,0.51878,48.837209302323515,0.0007655063683601756,1
1730505240000,0.51950000,0.51960000,0.51950000,0.51960000,0.5195333333333333,0.51958,0.5189,48.8372093023245,0.0007587583842793969,1
1730505420000,0.51960000,0.51970000,0.51960000,0.51970000,0.5196333333333333,0.5195800000000002,0.5190066666666666,53.84615384615089,0.0007353003921300876,1
