Open,High,Low,Close,Volume,MA3,MA5,MA15,RSI,Volatility,Trend
1730497140000,1.96190000,1.96620000,1.96190000,1.96620000,1.9666,1.97104,1.9835933333333335,42.307692307691966,0.01108154622183507,0
1730497320000,1.96640000,1.97230000,1.96640000,1.97200000,1.9639999999999997,1.9684599999999999,1.9814066666666668,52.02449812861486,0.011060384045687365,0
1730497500000,1.97210000,1.97360000,1.96980000,1.97340000,1.9665333333333332,1.9675999999999998,1.9795866666666668,57.90711346266892,0.010111087737632161,0
1730497680000,1.97350000,1.97720000,1.97270000,1.97610000,1.9705333333333332,1.9674799999999997,1.978606666666667,55.27795128044959,0.009937912016017018,0
1730497860000,1.97590000,1.97590000,1.97540000,1.97580000,1.9738333333333333,1.96982,1.9775800000000003,52.81933256616792,0.009284795558946287,0
1730498040000,1.97600000,1.97600000,1.97090000,1.97120000,1.9751,1.9727000000000001,1.9767333333333335,55.118583008105524,0.008783398843164043,0
1730498220000,1.97140000,1.97280000,1.97130000,1.97280000,1.9743666666666666,1.9736999999999998,1.9757933333333333,51.63104611923496,0.008552565752590334,0
1730498400000,1.97300000,1.97730000,1.97300000,1.97500000,1.9732666666666667,1.9738599999999997,1.9749666666666668,46.03074992155646,0.008169076418041973,0
1730498580000,1.97500000,1.97600000,1.97450000,1.97600000,1.973,1.97418,1.973906666666667,42.6267281105991,0.006884502956087766,0
1730498760000,1.97610000,1.97890000,1.97610000,1.97890000,1.9746,1.97416,1.9729933333333334,44.1176470588234,0.005385094065588669,0
1730498940000,1.97900000,1.98150000,1.97900000,1.98080000,1.9766333333333332,1.9747800000000002,1.97284,42.639593908629465,0.00516288955638495,0
1730499120000,1.98080000,1.98630000,1.98080000,1.98600000,1.9785666666666668,1.9767,1.9729533333333331,40.54054054054053,0.00532619760733499,1
1730499300000,1.98640000,1.98720000,1.98410000,1.98720000,1.9818999999999998,1.97934,1.9736,40.273037542662216,0.006267261876495304,1
1730499480000,1.98720000,1.99350000,1.98720000,1.99150000,1.9846666666666668,1.98178,1.97448,51.45251396648105,0.007186713932170758,1
1730499660000,1.99150000,1.99150000,1.98090000,1.98090000,1.9882333333333335,1.98488,1.9762866666666665,54.34782608695695,0.007847644475224643,1
1730499840000,1.98100000,1.98150000,1.97920000,1.97920000,1.9865333333333333,1.9852800000000002,1.9775866666666668,34.699348908464415,0.006742812752073421,1
1730500020000,1.97920000,1.97920000,1.97690000,1.97740000,1.983866666666667,1.9849600000000003,1.9784533333333334,36.201780415430406,0.0059653603252044895,1
1730500200000,1.97730000,1.98230000,1.97700000,1.97980000,1.9791666666666667,1.98324,1.9788133333333333,40.20979020979023,0.005705369233909234,1
1730500380000,1.97980000,1.98370000,1.97820000,1.98150000,1.9788,1.9817600000000002,1.97924,39.89455184534276,0.0055075013779908736,1
1730500560000,1.98180000,1.98330000,1.97780000,1.98020000,1.979566666666667,1.97976,1.9796,34.29374560787076,0.005463907549939477,1
1730500740000,1.97970000,1.98170000,1.97720000,1.97940000,1.9805,1.97962,1.9798933333333333,38.791732909379824,0.005362497641247112,1
1730500920000,1.97870000,1.98400000,1.97870000,1.98400000,1.9803666666666668,1.9796600000000002,1.9804400000000002,43.87990762124705,0.004801606873894247,1
1730501100000,1.98230000,1.98270000,1.98090000,1.98160000,1.9812,1.98098,1.9811866666666669,46.35761589403964,0.00438110662254358,1
1730501280000,1.98060000,1.98300000,1.98060000,1.98220000,1.9816666666666667,1.98134,1.9816266666666669,49.38775510204088,0.004032983062319059,1
1730501460000,1.98230000,1.98350000,1.97910000,1.98140000,1.9826,1.9814800000000001,1.9820400000000002,46.89507494646666,0.0037207526120396654,1
1730501640000,1.97960000,1.98200000,1.97910000,1.97910000,1.9817333333333333,1.98172,1.9822066666666667,50.761421319797144,0.0036248086977436647,1
1730501820000,1.97940000,1.98440000,1.97940000,1.98300000,1.9809,1.9816600000000002,1.982093333333333,47.626709573612295,0.0036977728174569873,0
1730502000000,1.98310000,1.98360000,1.98020000,1.98050000,1.9811666666666667,1.9814599999999998,1.9818933333333333,51.81347150259065,0.0035495405470621277,0
1730502180000,1.98060000,1.98170000,1.97960000,1.98170000,1.9808666666666668,1.9812400000000001,1.9814466666666666,49.54128440366949,0.003242324269203601,0
1730502360000,1.98120000,1.98210000,1.97930000,1.98210000,1.9817333333333333,1.98114,1.9807933333333334,58.536585365853504,0.0016854277399718553,1
1730502540000,1.98240000,1.98310000,1.97960000,1.97960000,1.9814333333333334,1.9812800000000004,1.980873333333333,55.43071161048672,0.0017189974930035064,1
1730502720000,1.97770000,1.97810000,1.97540000,1.97560000,1.9811333333333334,1.9813800000000001,1.9808999999999999,54.014598540145975,0.001694107434609733,1
1730502900000,1.97550000,1.97750000,1.97550000,1.97650000,1.9791,1.9799,1.98078,49.89939637826963,0.0019964969321288675,0
1730503080000,1.97630000,1.97990000,1.97630000,1.97910000,1.9772333333333334,1.9791,1.98056,48.23284823284795,0.0022746428291052713,0
1730503260000,1.97840000,1.97890000,1.97680000,1.97730000,1.9770666666666665,1.9785800000000002,1.9804000000000002,48.13559322033918,0.0022881683254765807,0
1730503440000,1.97730000,1.97750000,1.97180000,1.97290000,1.9776333333333334,1.97762,1.9802066666666667,46.55737704918034,0.0024247140233928806,0
