Open,High,Low,Close,Volume,MA3,MA5,RSI,Volatility,Trend
1730414700000,0.43440000,0.43440000,0.43440000,0.43440000,0.43439999999999995,0.4344,0.0,0.0,0
1730414760000,0.43440000,0.43440000,0.43440000,0.43440000,0.43439999999999995,0.4344,0.0,0.0,0
1730414820000,0.43280000,0.43300000,0.43280000,0.43300000,0.43439999999999995,0.4344,0.0,0.0,0
1730414880000,0.43300000,0.43300000,0.43300000,0.43300000,0.43393333333333334,0.43411999999999995,0.0,0.0006260990336999467,0
1730414940000,0.43300000,0.43300000,0.43300000,0.43300000,0.43346666666666667,0.43384,0.0,0.0007668115805072393,0
1730415000000,0.43300000,0.43300000,0.43300000,0.43300000,0.433,0.43356000000000006,0.0,0.0007668115805072393,0
1730415060000,0.43410000,0.43410000,0.43410000,0.43410000,0.433,0.43328,0.0,0.0006260990336999467,0
1730415120000,0.43410000,0.43410000,0.43410000,0.43410000,0.4333666666666667,0.43322000000000005,25.0,0.0004919349550499493,1
1730415180000,0.43410000,0.43410000,0.43410000,0.43410000,0.4337333333333333,0.43343999999999994,25.0,0.0006024948132556772,1
1730415240000,0.43370000,0.43390000,0.43370000,0.43390000,0.4341,0.43366,25.0,0.0006024948132556772,1
1730415300000,0.43390000,0.43390000,0.43390000,0.43390000,0.4340333333333333,0.43384,25.0,0.0004774934554525291,1
1730415360000,0.43480000,0.43490000,0.43480000,0.43490000,0.43396666666666667,0.43402,0.0,0.00010954451150102115,0
1730415420000,0.43530000,0.43630000,0.43530000,0.43630000,0.4342333333333333,0.43418,25.0,0.0004147288270665569,1
1730415480000,0.43570000,0.43810000,0.43570000,0.43810000,0.4350333333333333,0.43462000000000006,50.0,0.001025670512396655,1
1730415540000,0.43840000,0.44020000,0.43840000,0.44020000,0.4364333333333333,0.43542,75.0,0.0017922053453775827,1
1730415600000,0.43490000,0.43530000,0.43490000,0.43530000,0.4382,0.43667999999999996,100.0,0.0025223005372080336,1
1730415660000,0.43550000,0.43550000,0.43550000,0.43550000,0.4378666666666667,0.43696,75.0,0.0021927152117865033,1
1730415720000,0.43550000,0.43550000,0.43550000,0.43550000,0.437,0.43708,75.0,0.002064461188785088,0
1730415780000,0.43550000,0.43550000,0.43550000,0.43550000,0.43543333333333334,0.43692000000000003,50.0,0.002168409555411511,0
1730415840000,0.43550000,0.43550000,0.43550000,0.43550000,0.4355,0.4364,25.0,0.002126029162546919,0
1730415900000,0.43290000,0.43490000,0.43290000,0.43490000,0.4355,0.43545999999999996,25.0,8.944271909998174e-05,1
1730415960000,0.43430000,0.43840000,0.43430000,0.43780000,0.4353,0.43538,0.0,0.00026832815729997006,0
1730416020000,0.43780000,0.43780000,0.43780000,0.43780000,0.43606666666666666,0.43584000000000006,25.0,0.0011260550608207481,1
1730416080000,0.43550000,0.43640000,0.43550000,0.43640000,0.43683333333333335,0.4363,25.0,0.001391042774324366,1
1730416140000,0.43640000,0.43640000,0.43640000,0.43640000,0.43733333333333335,0.43648,25.0,0.0013179529581893365,1
1730416200000,0.43490000,0.43520000,0.43490000,0.43520000,0.4368666666666667,0.43666,25.0,0.0012074767078498927,1
1730416260000,0.43260000,0.43260000,0.43260000,0.43260000,0.436,0.43672000000000005,0.0,0.0011009087155618488,0
1730416320000,0.43200000,0.43200000,0.43200000,0.43200000,0.43473333333333325,0.43567999999999996,0.0,0.0019524343778985404,0
1730416380000,0.43200000,0.43200000,0.43200000,0.43200000,0.43326666666666663,0.43452,0.0,0.0020957099035887653,0
1730416440000,0.43180000,0.43250000,0.43180000,0.43250000,0.4322,0.4336399999999999,0.0,0.0020317480158720497,0
1730416500000,0.43210000,0.43220000,0.43210000,0.43220000,0.43216666666666664,0.43285999999999997,25.0,0.0013371611720357343,0
1730416560000,0.43230000,0.43340000,0.43230000,0.43340000,0.4322333333333333,0.43226,25.0,0.0002792848008753769,0
1730416620000,0.43400000,0.43430000,0.43400000,0.43430000,0.43270000000000003,0.4324199999999999,50.0,0.0005848076606885451,1
1730416680000,0.43390000,0.43400000,0.43390000,0.43400000,0.4333,0.43288000000000004,75.0,0.0009576011695899435,1
1730416740000,0.43400000,0.43400000,0.43400000,0.43400000,0.4339,0.43328000000000005,50.0,0.0009148770409186283,1
1730416800000,0.43400000,0.43400000,0.43400000,0.43400000,0.4341,0.43357999999999997,50.0,0.0008378544026261505,1
1730416860000,0.43380000,0.43390000,0.43380000,0.43390000,0.434,0.43394000000000005,25.0,0.0003286335345031015,1
1730416920000,0.43460000,0.43470000,0.43460000,0.43470000,0.43396666666666667,0.43404,0.0,0.0001516575088810381,0
1730416980000,0.43460000,0.43460000,0.43460000,0.43460000,0.4342,0.43411999999999995,25.0,0.0003271085446759111,1
1730417040000,0.43500000,0.43580000,0.43500000,0.43580000,0.43439999999999995,0.43424000000000007,25.0,0.0003781534080237692,1
1730417100000,0.43600000,0.43610000,0.43600000,0.43610000,0.4350333333333333,0.4346,50.0,0.0007582875444051612,1
1730417160000,0.43610000,0.43610000,0.43610000,0.43610000,0.4355,0.43502,75.0,0.0009093954035511747,1
1730417220000,0.43610000,0.43610000,0.43610000,0.43610000,0.436,0.43545999999999996,50.0,0.00075033325929217,1
1730417280000,0.43610000,0.43610000,0.43610000,0.43610000,0.4361,0.43574,50.0,0.0006503845016603653,1
1730417340000,0.43610000,0.43610000,0.43610000,0.43610000,0.4361,0.43604000000000004,25.0,0.00013416407864997261,1
1730417400000,0.43610000,0.43610000,0.43610000,0.43610000,0.4361,0.4361,0.0,0.0,0
1730417460000,0.43320000,0.43350000,0.43320000,0.43350000,0.4361,0.4361,0.0,0.0,0
1730417520000,0.43270000,0.43270000,0.43250000,0.43250000,0.4352333333333333,0.43558,0.0,0.0011627553482998867,0
1730417580000,0.43250000,0.43250000,0.43250000,0.43250000,0.43403333333333327,0.43486,0.0,0.0017343586710942996,0
1730417640000,0.43250000,0.43250000,0.43250000,0.43250000,0.43283333333333335,0.43414,0.0,0.0018352111595127097,0
1730417700000,0.43230000,0.43230000,0.43230000,0.43230000,0.43249999999999994,0.43342,0.0,0.0015594870951694307,0
1730417760000,0.43330000,0.43330000,0.43320000,0.43320000,0.4324333333333333,0.43266,0.0,0.0004774934554525291,0
1730417820000,0.43320000,0.43320000,0.43320000,0.43320000,0.4326666666666667,0.4326,25.0,0.00034641016151376136,1
1730417880000,0.43350000,0.43350000,0.43350000,0.43350000,0.4329,0.43274,25.0,0.0004277849927241315,1
1730417940000,0.43340000,0.43340000,0.43340000,0.43340000,0.4333,0.43294,50.0,0.0005128352561983113,1
1730418000000,0.43340000,0.43340000,0.43340000,0.43340000,0.4333666666666667,0.43312,50.0,0.00047644516998285443,1
1730418060000,0.43340000,0.43340000,0.43340000,0.43340000,0.43343333333333334,0.43334,25.0,0.00013416407865000156,1
1730418120000,0.43340000,0.43340000,0.43340000,0.43340000,0.4334,0.43338,25.0,0.00010954451150104396,1
1730418180000,0.43340000,0.43340000,0.43340000,0.43340000,0.4334,0.43342,0.0,4.472135954999087e-05,0
1730418240000,0.43130000,0.43130000,0.43130000,0.43130000,0.4334,0.43339999999999995,0.0,0.0,0
1730418300000,0.43140000,0.43180000,0.43140000,0.43180000,0.43270000000000003,0.43298000000000003,0.0,0.0009391485505499075,0
1730418360000,0.43210000,0.43210000,0.43210000,0.43210000,0.43216666666666664,0.43266,25.0,0.0010285912696498983,0
1730418420000,0.43210000,0.43210000,0.43210000,0.43210000,0.4317333333333333,0.4324,50.0,0.0009565563234854472,0
1730418480000,0.43210000,0.43210000,0.43210000,0.43210000,0.432,0.43213999999999997,50.0,0.0007765307463326841,0
