Open,High,Low,Close,Volume,MA3,MA5,RSI,Volatility,Trend
1730412840000,0.00310300,0.00310300,0.00310300,0.00310300,0.003095333333333333,0.0030936,50.0,3.7148351242013096e-06,1
1730412900000,0.00310200,0.00310200,0.00310200,0.00310200,0.0030986666666666662,0.0030960000000000002,75.0,5.196152422706612e-06,1
1730412960000,0.00310200,0.00310600,0.00310200,0.00310600,0.003101666666666667,0.0030981999999999997,50.0,4.86826457785531e-06,1
1730413020000,0.00310600,0.00310600,0.00310600,0.00310600,0.0031036666666666665,0.0031008,75.0,4.868264577855252e-06,1
1730413080000,0.00310600,0.00310600,0.00310600,0.00310600,0.0031046666666666666,0.0031034,50.0,2.6076809620809897e-06,1
1730413140000,0.00310600,0.00310600,0.00310600,0.00310600,0.003106,0.0031046,25.0,1.949358868961673e-06,1
1730413200000,0.00309400,0.00309400,0.00309400,0.00309400,0.003106,0.0031052,25.0,1.7888543819996814e-06,1
1730413260000,0.00309300,0.00310200,0.00309300,0.00310200,0.003102,0.0031035999999999998,0.0,5.366563145999432e-06,0
1730413320000,0.00310300,0.00310300,0.00310300,0.00310300,0.0031006666666666665,0.0031028,25.0,5.215361924162046e-06,0
1730413380000,0.00308700,0.00308700,0.00308700,0.00308700,0.003099666666666667,0.0031022000000000003,50.0,4.919349550499476e-06,0
1730413440000,0.00308700,0.00308700,0.00308700,0.00308700,0.0030973333333333334,0.0030984,50.0,7.765307463326865e-06,0
1730413500000,0.00308700,0.00308700,0.00308700,0.00308700,0.003092333333333333,0.0030946,50.0,7.765307463326918e-06,0
1730413560000,0.00308200,0.00308200,0.00308200,0.00308200,0.003087,0.0030932,25.0,8.497058314499254e-06,0
1730413620000,0.00308300,0.00309100,0.00308300,0.00309100,0.0030853333333333336,0.0030891999999999994,0.0,8.012490249603987e-06,0
1730413680000,0.00309300,0.00309300,0.00309300,0.00309300,0.003086666666666667,0.0030868,25.0,3.1937438845342177e-06,1
1730413740000,0.00309300,0.00309300,0.00309300,0.00309300,0.0030886666666666666,0.003088,50.0,4.2426406871192094e-06,1
1730413800000,0.00309300,0.00309300,0.00309300,0.00309300,0.0030923333333333337,0.0030892000000000003,50.0,4.711687595755802e-06,1
1730413860000,0.00309300,0.00309300,0.00309300,0.00309300,0.003093,0.0030904,50.0,4.774934554525213e-06,1
1730413920000,0.00309400,0.00309500,0.00309400,0.00309500,0.003093,0.0030926,25.0,8.944271909998407e-07,1
1730413980000,0.00309500,0.00309500,0.00309500,0.00309500,0.0030936666666666664,0.0030934,25.0,8.944271910000346e-07,1
1730414040000,0.00308900,0.00308900,0.00308700,0.00308700,0.003094333333333333,0.0030938,25.0,1.0954451150104776e-06,1
1730414100000,0.00309300,0.00309800,0.00309300,0.00309800,0.0030923333333333337,0.0030926,25.0,3.2863353450310632e-06,0
1730414160000,0.00309900,0.00311100,0.00309900,0.00311100,0.0030933333333333334,0.0030935999999999997,50.0,4.098780306383918e-06,1
1730414220000,0.00311500,0.00311600,0.00311500,0.00311600,0.0030986666666666662,0.0030972,50.0,8.729261137118117e-06,1
1730414280000,0.00311200,0.00311200,0.00311200,0.00311200,0.003108333333333333,0.0031014,75.0,1.1886967653695346e-05,1
1730414340000,0.00311200,0.00311200,0.00311200,0.00311200,0.003113,0.0031048,75.0,1.2029131306956484e-05,1
1730414400000,0.00311200,0.00311200,0.00311200,0.00311200,0.003113333333333334,0.0031098000000000002,50.0,6.8702256149270384e-06,1
