Open,High,Low,Close,Volume,MA3,MA5,RSI,Volatility,Trend
1730412840000,0.21930000,0.21930000,0.21930000,0.21930000,0.21976666666666667,0.22010000000000002,25.0,0.0007280109889280583,0
1730412900000,0.21890000,0.21910000,0.21890000,0.21910000,0.21960000000000002,0.21968000000000001,25.0,0.00021679483388678845,0
1730412960000,0.21910000,0.21910000,0.21910000,0.21910000,0.2194,0.21954,25.0,0.0003209361307176278,0
1730413020000,0.21910000,0.21910000,0.21910000,0.21910000,0.21916666666666665,0.21939999999999998,25.0,0.0003316624790355453,0
1730413080000,0.21910000,0.21910000,0.21910000,0.21910000,0.2191,0.21928,0.0,0.0003033150177620648,0
1730413140000,0.21830000,0.21830000,0.21830000,0.21830000,0.2191,0.21913999999999997,0.0,8.944271909999415e-05,0
1730413200000,0.21830000,0.21830000,0.21830000,0.21830000,0.21883333333333332,0.21894,0.0,0.0003577708763999642,0
1730413260000,0.21850000,0.21850000,0.21850000,0.21850000,0.21856666666666666,0.21877999999999997,0.0,0.00043817804600413025,0
1730413320000,0.21830000,0.21830000,0.21830000,0.21830000,0.21836666666666668,0.21866,25.0,0.0004098780306383808,0
1730413380000,0.21840000,0.21860000,0.21840000,0.21860000,0.21836666666666668,0.2185,25.0,0.00034641016151377334,0
1730413440000,0.21860000,0.21860000,0.21860000,0.21860000,0.21846666666666667,0.21839999999999998,50.0,0.00014142135623730864,1
1730413500000,0.21830000,0.21830000,0.21820000,0.21830000,0.2185,0.21846000000000002,50.0,0.00015165750888102895,1
1730413560000,0.21810000,0.21810000,0.21810000,0.21810000,0.2185,0.21846000000000002,25.0,0.00015165750888102895,0
1730413620000,0.21820000,0.21830000,0.21810000,0.21810000,0.2183333333333333,0.21837999999999996,25.0,0.00021679483388678718,0
1730413680000,0.21820000,0.21830000,0.21820000,0.21830000,0.21816666666666665,0.21833999999999998,0.0,0.00025099800796022265,0
1730413740000,0.21850000,0.21910000,0.21850000,0.21910000,0.21816666666666665,0.21827999999999997,25.0,0.00020493901531919243,0
1730413800000,0.21910000,0.21910000,0.21910000,0.21910000,0.2185,0.21838000000000002,50.0,0.00041472882706655424,1
1730413860000,0.21910000,0.21910000,0.21910000,0.21910000,0.21883333333333332,0.21854,50.0,0.0005176871642217912,1
